Regionskode,Regionsnavn,Kommunekode ,Kommunenavn,Ejerlavskode,Ejerlavsbetegnelse
1084,Hovedstaden,260,Halsnæs Kommune,100254,"Kregme By, Kregme"
1084,Hovedstaden,260,Halsnæs Kommune,100255,"Sonnerup By, Kregme"
1084,Hovedstaden,260,Halsnæs Kommune,100256,"Arresø, Kregme"
1084,Hovedstaden,260,Halsnæs Kommune,100451,"Evetofte By, Melby"
1084,Hovedstaden,260,Halsnæs Kommune,100452,"Hågendrup By, Melby"
1084,Hovedstaden,260,Halsnæs Kommune,100453,"Melby By, Melby"
1084,Hovedstaden,260,Halsnæs Kommune,100454,"Tollerup By, Melby"
1084,Hovedstaden,260,Halsnæs Kommune,100751,"Hundested By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100752,"Ellinge By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100753,"Grønnessegård Hgd., Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100754,"Hald By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100755,"Hesselø, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100756,"Kikhavn By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100757,"Ll. Karlsminde, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100758,"Lynæs By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100759,"St. Karlsminde By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100760,"Sverkilstrup By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100761,"Torup By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100762,"Torplille By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100763,"Torpmagle By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100764,"Tømmerup Bys Overdrev, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100765,"Tømmerup Bys Vangjorder, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100766,"Ullerup By, Torup"
1084,Hovedstaden,260,Halsnæs Kommune,100951,"Arresødal Hgd., Vinderød"
1084,Hovedstaden,260,Halsnæs Kommune,100952,"Karsemose By, Vinderød"
1084,Hovedstaden,260,Halsnæs Kommune,100953,"Vinderød By, Vinderød"
1084,Hovedstaden,260,Halsnæs Kommune,100954,"Arresø, Vinderød"
1084,Hovedstaden,260,Halsnæs Kommune,101051,"Grimstrup Gde., Ølsted"
1084,Hovedstaden,260,Halsnæs Kommune,101052,"Ll. Havelse By, Ølsted"
1084,Hovedstaden,260,Halsnæs Kommune,101053,"St. Havelse By, Ølsted"
1084,Hovedstaden,260,Halsnæs Kommune,101054,"Ubberup By, Ølsted"
1084,Hovedstaden,260,Halsnæs Kommune,101055,"Ølsted By, Ølsted"
1084,Hovedstaden,260,Halsnæs Kommune,101056,"Arresø, Ølsted"
1084,Hovedstaden,260,Halsnæs Kommune,2000551,Frederiksværk Bygrunde
1084,Hovedstaden,260,Halsnæs Kommune,2000552,Frederiksværk Markjorder
1084,Hovedstaden,217,Helsingør Kommune,120251,"Dalsborg, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120252,"Egebæksvang Skov, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120253,"Espergærde By, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120254,"Mørdrup By, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120255,"Skotterup By, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120256,"Snekkersten By, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120257,"Tibberup By, Egebæksvang"
1084,Hovedstaden,217,Helsingør Kommune,120451,"Ålsgårde, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120452,"Apperup By, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120453,"Boderne, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120454,"Ellekilde By, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120455,"Hellebækgård, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120456,"Nygård, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120457,"Horserød By, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120458,"Skibstrup By, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120459,"Stenstrup Overdrev, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120460,"Teglstrup Hegn, Hellebæk"
1084,Hovedstaden,217,Helsingør Kommune,120551,"Borsholm By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120552,"Havreholm By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120553,"Holmegårde, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120554,"Hornbæk By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120555,"Hornbæk Fiskerleje, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120556,"Hornbæk Plantage, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120557,"Horneby By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120558,"Horserød By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120559,"Klosterris Hegn, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120560,"Risby Fredskov, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120561,"Saunte By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120562,"Stenstrup By, Hornbæk"
1084,Hovedstaden,217,Helsingør Kommune,120651,"Bistrup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120652,"Borsholm By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120653,"Bøtterup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120654,"Gurre By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120655,"Gurrehus, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120656,"Gurre Vang, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120657,"Harreshøj By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120658,"Hornbæk By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120659,"Horserød By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120660,"Horserød Hegn, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120661,"Jonstrup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120662,"Kathøjgård, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120663,"Munkegårde, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120664,"Krogenberg Hegn, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120665,"Kronborg Teglværk, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120666,"Ll. Esbønderup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120667,"Nyrup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120668,"Nyrup Hegn, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120669,"Plejelt By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120670,"Reerstrup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120671,"Risby Huse, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120672,"Rørtang By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120673,"Såne By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120674,"Saunte By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120675,"Stenstrup By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120676,"Teglstrup Hegn, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120677,"Tikøb By, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120678,"Tikøb Skovhuse, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120679,"Ørsholt, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120680,"Esrum Sø, Tikøb"
1084,Hovedstaden,217,Helsingør Kommune,120851,"Flynderupgård, Mørdrup"
1084,Hovedstaden,217,Helsingør Kommune,120852,"Kelleris Skov, Mørdrup"
1084,Hovedstaden,217,Helsingør Kommune,120853,"Mørdrup By, Mørdrup"
1084,Hovedstaden,217,Helsingør Kommune,120854,"Nyrup By, Mørdrup"
1084,Hovedstaden,217,Helsingør Kommune,120855,"Tibberup By, Mørdrup"
1084,Hovedstaden,217,Helsingør Kommune,2000651,Helsingør Bygrunde
1084,Hovedstaden,217,Helsingør Kommune,2000652,Helsingør Markjorder
1084,Hovedstaden,217,Helsingør Kommune,2000653,Helsingør Overdrev
1084,Hovedstaden,217,Helsingør Kommune,2000654,"Kronborg Fæstning, Helsingør Jorder"
1084,Hovedstaden,217,Helsingør Kommune,2000655,"Kronborg Ladegård, Helsingør Jorder"
1084,Hovedstaden,217,Helsingør Kommune,2000656,"Marienlyst, Helsingør Jorder"
1084,Hovedstaden,217,Helsingør Kommune,2000657,"Meulenborg, Helsingør Jorder"
1084,Hovedstaden,217,Helsingør Kommune,2000658,"Borupgård, Helsingør Jorder"
1084,Hovedstaden,217,Helsingør Kommune,2000659,"Kronborg Teglværk, Helsingør Jorder"
1084,Hovedstaden,217,Helsingør Kommune,2000660,"Rørtang, Helsingør Jorder"
1084,Hovedstaden,163,Herlev Kommune,10451,Herlev
1084,Hovedstaden,163,Herlev Kommune,14152,Hjortespring
1084,Hovedstaden,219,Hillerød Kommune,80351,"Borup By, Gørløse"
1084,Hovedstaden,219,Hillerød Kommune,80352,"Gørløse By, Gørløse"
1084,Hovedstaden,219,Hillerød Kommune,80751,"Freerslev By, Nr. Herlev"
1084,Hovedstaden,219,Hillerød Kommune,80752,"Hammersholt By, Nr. Herlev"
1084,Hovedstaden,219,Hillerød Kommune,80753,"Herlev By, Nr. Herlev"
1084,Hovedstaden,219,Hillerød Kommune,80754,"Børstingerød By, Nr. Herlev"
1084,Hovedstaden,219,Hillerød Kommune,81352,"Lystrup By, Uvelse"
1084,Hovedstaden,219,Hillerød Kommune,81353,"Uvelse By, Uvelse"
1084,Hovedstaden,219,Hillerød Kommune,100151,"Alsønderup By, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100152,"Bendstrup By, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100153,"Nejede By, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100154,"Strøgårdsvang, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100155,"Tulstrup By, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100156,"V. Strødam, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100157,"Arresø, Alsønderup"
1084,Hovedstaden,219,Hillerød Kommune,100351,"Ll. Lyngby By, Ll. Lyngby"
1084,Hovedstaden,219,Hillerød Kommune,100352,"Meløse By, Ll. Lyngby"
1084,Hovedstaden,219,Hillerød Kommune,100353,"St. Lyngby By, Ll. Lyngby"
1084,Hovedstaden,219,Hillerød Kommune,100354,"Arresø, Ll. Lyngby"
1084,Hovedstaden,219,Hillerød Kommune,100551,"Skævinge By, Skævinge"
1084,Hovedstaden,219,Hillerød Kommune,100651,"Sigerslevøster By, Strø"
1084,Hovedstaden,219,Hillerød Kommune,100652,"Strø By, Strø"
1084,Hovedstaden,219,Hillerød Kommune,100653,"Strølille By, Strø"
1084,Hovedstaden,219,Hillerød Kommune,100851,"Freersvang, Tjæreby"
1084,Hovedstaden,219,Hillerød Kommune,100852,"Harløse By, Tjæreby"
1084,Hovedstaden,219,Hillerød Kommune,100853,"Tjæreby By, Tjæreby"
1084,Hovedstaden,219,Hillerød Kommune,100854,"Ullerød By, Tjæreby"
1084,Hovedstaden,219,Hillerød Kommune,100855,"Æbelholtsdam, Tjæreby"
1084,Hovedstaden,219,Hillerød Kommune,100856,"Æbelholtsvang, Tjæreby"
1084,Hovedstaden,219,Hillerød Kommune,101451,"Freersvang, Ullerød"
1084,Hovedstaden,219,Hillerød Kommune,101452,"Ullerød By, Ullerød"
1084,Hovedstaden,219,Hillerød Kommune,110851,"Gadevang Huse, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110852,"Gøgehuset, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110853,"Nødebo By, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110854,"Sponneltshus, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110855,"Stenholtsvang, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110856,"Sdr. Gribskov, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110857,"Teglgård, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110858,"Ø. Strødam, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,110859,"Esrum Sø, Nødebo"
1084,Hovedstaden,219,Hillerød Kommune,2000751,Hillerød Bygrunde
1084,Hovedstaden,219,Hillerød Kommune,2000752,Hillerød Markjorder
1084,Hovedstaden,219,Hillerød Kommune,2000753,"Holmene, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000754,"Sandviggård, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000755,Hillerød Overdrev
1084,Hovedstaden,219,Hillerød Kommune,2000756,"Favrholm, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000757,"Funkevang, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000758,"Hillerødsholm, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000759,"Holmegård, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000760,"Nyhuse, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000761,"Nyvang, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000762,"St. Dyrehave, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000763,"Trollesminde, Hillerød Jorder"
1084,Hovedstaden,219,Hillerød Kommune,2000764,"Trollesvang, Hillerød Jorder"
1084,Hovedstaden,167,Hvidovre Kommune,10551,"Hvidovre By, Hvidovre"
1084,Hovedstaden,167,Hvidovre Kommune,12451,"Hvidovre By, Strandmark"
1084,Hovedstaden,167,Hvidovre Kommune,12851,"Hvidovre By, Risbjerg"
1084,Hovedstaden,167,Hvidovre Kommune,21851,"Avedøre By, Avedøre"
1084,Hovedstaden,169,Høje-Taastrup Kommune,20751,"Høje-Taastrup By, Høje-Taastrup"
1084,Hovedstaden,169,Høje-Taastrup Kommune,20752,"Kragehave By, Høje-Taastrup"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21251,"Katrinebjerg Hgd., Sengeløse"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21252,"Sengeløse By, Sengeløse"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21253,"Vasby By, Sengeløse"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21254,"Vridsløsemagle By, Sengeløse"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21451,"Høje-Taastrup By, Taastrup Nykirke"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21452,"Klovtofte By, Taastrup Nykirke"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21453,"Taastrup-Valby By, Taastrup Nykirke"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21951,"Baldersbrønde By, Hedehusene"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21952,"Husengene, Hedehusene"
1084,Hovedstaden,169,Høje-Taastrup Kommune,21953,"Kallerup Gde., Hedehusene"
1084,Hovedstaden,169,Høje-Taastrup Kommune,22251,"Høje-Taastrup By, Rønnevang"
1084,Hovedstaden,169,Høje-Taastrup Kommune,22252,"Taastrup-Valby By, Rønnevang"
1084,Hovedstaden,169,Høje-Taastrup Kommune,30251,"Fløng By, Fløng"
1084,Hovedstaden,169,Høje-Taastrup Kommune,30252,"Fløng Hede, Fløng"
1084,Hovedstaden,169,Høje-Taastrup Kommune,30253,"Marbjerg By, Fløng"
1084,Hovedstaden,169,Høje-Taastrup Kommune,30254,"Soderup By, Fløng"
1084,Hovedstaden,169,Høje-Taastrup Kommune,40851,"Gjeddesdal Hgd., Reerslev"
1084,Hovedstaden,169,Høje-Taastrup Kommune,40852,"Reerslev By, Reerslev"
1084,Hovedstaden,169,Høje-Taastrup Kommune,40853,"Sterkende By, Reerslev"
1084,Hovedstaden,169,Høje-Taastrup Kommune,40854,"Truelstrup Mark, Reerslev"
1084,Hovedstaden,223,Hørsholm Kommune,130254,"Isterød Overdrev, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130256,"Kettinge By, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130257,"Næbbe, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130260,"Sjælsmark By, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130261,"Sjælsø Ejerlav, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130262,"Slutterup, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130265,"Usserød By, Blovstrød"
1084,Hovedstaden,223,Hørsholm Kommune,130351,"Hørsholm By, Hørsholm"
1084,Hovedstaden,223,Hørsholm Kommune,130352,"Mikkelborg, Hørsholm"
1084,Hovedstaden,223,Hørsholm Kommune,130353,"Usserød By, Hørsholm"
1084,Hovedstaden,223,Hørsholm Kommune,130354,"Vallerød By, Hørsholm"
1084,Hovedstaden,223,Hørsholm Kommune,130751,"Rungsted By, Rungsted"
1084,Hovedstaden,223,Hørsholm Kommune,130752,"Smidstrup By, Rungsted"
1084,Hovedstaden,223,Hørsholm Kommune,130753,"Vallerød By, Rungsted"
1084,Hovedstaden,183,Ishøj Kommune,20851,"Ishøj By, Ishøj"
1084,Hovedstaden,183,Ishøj Kommune,20852,"Tranegilde By, Ishøj"
1084,Hovedstaden,183,Ishøj Kommune,21551,"Torslundemagle By, Torslunde"
1084,Hovedstaden,183,Ishøj Kommune,21552,"Benzonsdal Hgd., Torslunde"
1084,Hovedstaden,101,Københavns Kommune,2000151,"Amagerbros Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000152,"Brønshøj, København"
1084,Hovedstaden,101,Københavns Kommune,2000153,"Christianshavns Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000154,"Damhussøen, København"
1084,Hovedstaden,101,Københavns Kommune,2000155,"Eksercerpladsen, København"
1084,Hovedstaden,101,Københavns Kommune,2000156,"Emdrup, København"
1084,Hovedstaden,101,Københavns Kommune,2000157,"Frihavnskvarteret, København"
1084,Hovedstaden,101,Københavns Kommune,2000158,"Frimands Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000159,"Husum, København"
1084,Hovedstaden,101,Københavns Kommune,2000160,"Klædebo Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000161,"Kongens Enghave, København"
1084,Hovedstaden,101,Københavns Kommune,2000162,"Købmager Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000163,"Nørre Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000164,"Nørrevold Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000165,"Rosenborg Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000166,"Sankt Annæ Vester Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000167,"Sankt Annæ Øster Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000168,"Snarens Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000169,"Strand Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000170,"Sundby Overdrev, København"
1084,Hovedstaden,101,Københavns Kommune,2000171,"Sundbyvester, København"
1084,Hovedstaden,101,Københavns Kommune,2000172,"Sundbyøster, København"
1084,Hovedstaden,101,Københavns Kommune,2000173,"Udenbys Klædebo Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000174,"Udenbys Vester Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000175,"Utterslev, København"
1084,Hovedstaden,101,Københavns Kommune,2000176,"Valby, København"
1084,Hovedstaden,101,Københavns Kommune,2000177,"Vanløse, København"
1084,Hovedstaden,101,Københavns Kommune,2000178,"Vester Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000179,"Vestervold Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000180,"Vigerslev, København"
1084,Hovedstaden,101,Københavns Kommune,2000181,"Øster Kvarter, København"
1084,Hovedstaden,101,Københavns Kommune,2000182,"Østervold Kvarter, København"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,10751,"Lundtofte By, Kgs. Lyngby"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,10752,"Kgs. Lyngby By, Kgs. Lyngby"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,10753,"Virum By, Kgs. Lyngby"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,11551,"Jægersborg Dyrehave, Taarbæk"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,11552,"Taarbæk By, Taarbæk"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,11553,"Kgs. Lyngby By, Taarbæk"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,11951,"Lundtofte By, Lundtofte"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,11952,"Kgs. Lyngby By, Lundtofte"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,11953,"Virum By, Lundtofte"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,12151,"Kgs. Lyngby By, Christians"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,12351,"Frederiksdal, Virum"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,12352,"Virum By, Virum"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,12353,"Furesø, Virum"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,13751,"Frederiksdal, Sorgenfri"
1084,Hovedstaden,173,Lyngby-Taarbæk Kommune,13752,"Virum By, Sorgenfri"
1084,Hovedstaden,230,Rudersdal Kommune,11451,"Holte By, Søllerød"
1084,Hovedstaden,230,Rudersdal Kommune,11452,"Søllerød By, Søllerød"
1084,Hovedstaden,230,Rudersdal Kommune,11453,"Øverød By, Søllerød"
1084,Hovedstaden,230,Rudersdal Kommune,11851,"Agershvile, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11852,"Enrum, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11853,"Frydenlund, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11854,"Jægersborg Dyrehave, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11855,"Nærum By, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11856,"Trørød By, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11857,"Trørød Skov, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,11858,"Vedbæk By, Vedbæk"
1084,Hovedstaden,230,Rudersdal Kommune,13151,"Dronninggård, Ny Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13152,"Geelskov, Ny Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13153,"Rudegård, Ny Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13154,"Søllerød By, Ny Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13155,"Øverød By, Ny Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13156,"Furesø, Ny Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13351,"Nærum By, Nærum"
1084,Hovedstaden,230,Rudersdal Kommune,13352,"Holte By, Nærum"
1084,Hovedstaden,230,Rudersdal Kommune,13851,"Holte By, Gl. Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13852,"Nærum By, Gl. Holte"
1084,Hovedstaden,230,Rudersdal Kommune,13853,"Trørød By, Gl. Holte"
1084,Hovedstaden,230,Rudersdal Kommune,130151,"Birkerød By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130152,"Ebberødgård, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130153,"Ravnsnæs By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130154,"Høsterkøb By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130155,"Isterød By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130156,"Kajerød By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130157,"Rude Skov, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130158,"Sandbjerg By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130159,"Sjælsø Ejerlav, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130160,"Skovrød, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130161,"Ubberød By, Birkerød"
1084,Hovedstaden,230,Rudersdal Kommune,130651,"Bistrup By, Bistrup"
1084,Hovedstaden,230,Rudersdal Kommune,130652,"Hestkøb, Bistrup"
1084,Hovedstaden,230,Rudersdal Kommune,130653,"Birkerød By, Bistrup"
1084,Hovedstaden,230,Rudersdal Kommune,130654,"Kajerød By, Bistrup"
1084,Hovedstaden,230,Rudersdal Kommune,130655,"Furesø, Bistrup"
1084,Hovedstaden,175,Rødovre Kommune,11151,"Rødovre By, Rødovre"
1084,Hovedstaden,175,Rødovre Kommune,12651,"Islev By, Islev"
1084,Hovedstaden,175,Rødovre Kommune,13051,"Rødovre By, Grøndalslund"
1084,Hovedstaden,175,Rødovre Kommune,13451,"Rødovre By, Hendriksholm"
1084,Hovedstaden,185,Tårnby Kommune,10651,"Kastrup By, Kastrup"
1084,Hovedstaden,185,Tårnby Kommune,10652,"Maglebylille By, Kastrup"
